code,description,category,subcategory,commoncat
534.6,chronic or unspecified with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.7,chronic without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.9,"unspecified as acute or chronic, without mention of haemorrhage or perforation",diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535,gastritis and duodenitis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.0,acute gastritis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.1,atrophic gastritis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.2,gastric mucosal hypertrophy,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.3,alcoholic gastritis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.4,other gastritis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.5,unspecified gastritis and gastroduodenitis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
535.6,duodenitis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
536,disorders of function of stomach,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
536.0,achlorhydria,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
536.1,acute dilatation of stomach,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
536.2,habit vomiting,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
536.8,dyspepsia and other disorders of function of stomach,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
536.9,unspecified,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537,other disorders of stomach and duodenum,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.0,adult hypertrophic pyloric stenosis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.1,gastric diverticulum,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.2,chronic duodenal ileus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.3,other obstruction of duodenum,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.4,fistula of stomach or duodenum,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.5,gastroptosis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.6,hourglass stricture or stenosis of stomach,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.8,other,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
537.9,unspecified,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
540,acute appendicitis,diseases of the digestive system,appendicitis,diseases of the digestive system
540.0,with generalized peritonitis,diseases of the digestive system,appendicitis,diseases of the digestive system
540.1,with peritoneal abscess,diseases of the digestive system,appendicitis,diseases of the digestive system
540.9,without mention of peritonitis,diseases of the digestive system,appendicitis,diseases of the digestive system
541,"appendicitis, unqualified",diseases of the digestive system,appendicitis,diseases of the digestive system
542,other appendicitis,diseases of the digestive system,appendicitis,diseases of the digestive system
543,other diseases of appendix,diseases of the digestive system,appendicitis,diseases of the digestive system
550,inguinal hernia,diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
550.0,"inguinal hernia, with gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
550.1,"inguinal hernia, with obstruction, without mention of gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
550.9,"inguinal hernia, without mention of obstruction or gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
551,"other hernia of abdominal cavity, with gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
551.0,"femoral, with gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
551.1,"umbilical, with gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
551.2,"ventral (incisional), with gangrene",diseases of the digestive system,hernia of abdominal cavity,diseases of the digestive system
